小韻次序,小韻,字次序,字,釋,IPA
1949,帚,3,鯞,鱖鯞魚名,tɕiuʔ
1949,帚,4,晭,明晭,tɕiuʔ
1949,帚,5,𧳜,猛獸,tɕiuʔ
1950,㤱,1,㤱,小怒芳否切三,pʰiuʔ
1950,㤱,2,紑,鮮也又孚丘切,pʰiuʔ
1950,㤱,3,𩂆,霧𩂆,pʰiuʔ
1951,掫,1,掫,持物相著側九切三,tʃiuʔ
1951,掫,2,搊,搊扇別名,tʃiuʔ
1951,掫,3,𧌗,蟲名,tʃiuʔ
1952,𥣙,1,𥣙,聚名士九切一,dʒiuʔ
1953,𩋄,1,𩋄,𩋄束初九切二,tʃʰiuʔ
1953,𩋄,2,𩌄,上同（𩋄‧𩋄束初九切二）,tʃʰiuʔ
1954,秠,1,秠,爾雅曰一稃二米此亦黒黍漢和帝時任城生黒黍或三四實實二米得黍三斛八斗是芳婦切又匹几孚悲二切一,pʰiuʔ
1955,厚,1,厚,厚薄又重也廣也說文作𠪀曰山陵之𠪀也又姓出姓苑胡口切七,ɦəuʔ
1955,厚,2,垕,古文（厚‧厚薄又重也廣也說文作𠪀曰山陵之𠪀也又姓出姓苑胡口切七）,ɦəuʔ
1955,厚,3,後,先後說文遟也又胡豆切,ɦəuʔ
1955,厚,4,𨒥,古文（後‧先後說文遟也又胡豆切）,ɦəuʔ
1955,厚,5,后,君也又姓漢有少府后倉又音候,ɦəuʔ
1955,厚,6,郈,郷名在東平又姓左傳魯大夫郈昭伯,ɦəuʔ
1955,厚,7,㖃,欲吐又呼后切,ɦəuʔ
1956,母,1,母,父母老子注云母道也蒼頡篇云其中有兩㸃象人乳形豎通者即音無莫厚切十四,məuʔ
1956,母,2,牡,牝牡,məuʔ
1956,母,3,某,詔前人之言也,məuʔ
1956,母,4,拇,大拇指也,məuʔ
1956,母,5,胟,上同（拇‧大拇指也）,məuʔ
1956,母,6,𠭇,司馬法六尺爲步步百爲𠭇秦孝公之制二百四十步爲𠭇也,məuʔ
1956,母,7,畮,並古文,məuʔ
1956,母,8,畞,並古文,məuʔ
1956,母,9,莽,草莽,məuʔ
1956,母,10,𤝕,猦𤝕,məuʔ
1956,母,11,𤵝,踇偶山名,məuʔ
1956,母,12,踇,踇偶山名,məuʔ
1956,母,13,𧿹,行皃,məuʔ
1956,母,14,䳇,鸚䳇能言之鳥又音武,məuʔ
1957,部,1,部,署也又姓出姓苑蒲口切十,bəuʔ
1957,部,2,培,培塿小阜或作㟝,bəuʔ
1957,部,3,犃,犃㸸偏髙又[牛頭短/牛短頸],bəuʔ
1957,部,4,䏽,豕肉醬,bəuʔ
1957,部,5,瓿,瓿甊小甖,bəuʔ
1957,部,6,䍌,小缶,bəuʔ
1957,部,7,䴺,䴺𪌘餅,bəuʔ
1957,部,8,篰,牘也,bəuʔ
1957,部,9,蔀,蔀菜魚薺也易云豐其蔀王弼曰蔀覆曖鄣光明之物亦音剖,bəuʔ
1957,部,10,婄,婦人皃又音剖,bəuʔ
1958,斗,1,斗,說文作𣂑十升也有柄象形石經作斗當口切八,təuʔ
1958,斗,2,㪷,俗（斗‧說文作𣂑十升也有柄象形石經作斗當口切八）,təuʔ
1958,斗,3,枓,柱上方木,təuʔ
1958,斗,4,蚪,蝌蚪蟲也,təuʔ
1958,斗,5,阧,阧峻,təuʔ
1958,斗,6,陡,上同（阧‧阧峻）,təuʔ
1958,斗,7,抖,抖擻舉皃,təuʔ
1958,斗,8,襡,衣袖又音蜀,təuʔ
1959,𪌘,1,𪌘,䴺𪌘天口切九,tʰəuʔ
1959,𪌘,2,飳,上同（𪌘‧䴺𪌘天口切九）,tʰəuʔ
1959,𪌘,3,妵,人名左傳有華妵說文女字也,tʰəuʔ
1959,𪌘,4,黈,冕前纊也,tʰəuʔ
1959,𪌘,5,𩿢,水鳥黒色又大口切,tʰəuʔ
1959,𪌘,6,蘣,好皃又木苗出,tʰəuʔ
1959,𪌘,7,斢,斢㪹兵奪人物出字書,tʰəuʔ
1959,𪌘,8,鈄,姓出姓苑,tʰəuʔ
1959,𪌘,9,䱏,魚名,tʰəuʔ
1960,苟,1,苟,苟且又姓出河内河南西河三望國語云本自黃帝之子漢有苟參古厚切十三,kəuʔ
1960,苟,2,玽,石似玉,kəuʔ
1960,苟,3,狗,狗犬,kəuʔ
1960,苟,4,垢,塵垢,kəuʔ
1960,苟,5,笱,笱屚縣名在交阯又魚笱取魚竹器,kəuʔ
1960,苟,6,𦊒,上同（笱‧笱屚縣名在交阯又魚笱取魚竹器）,kəuʔ
1960,苟,7,耇,耇老壽也,kəuʔ
1960,苟,8,詬,詬恥也又呼候切,kəuʔ
1960,苟,9,枸,枸杞,kəuʔ
1960,苟,10,茩,薢茩,kəuʔ
1960,苟,11,岣,岣嶁山巓,kəuʔ
1960,苟,12,敂,敂扣打也,kəuʔ
1960,苟,13,豿,熊虎之子,kəuʔ
1961,藕,1,藕,爾雅曰荷芙蕖其根藕五口切六,ŋəuʔ
1961,藕,2,蕅,上同（藕‧爾雅曰荷芙蕖其根藕五口切六）,ŋəuʔ
1961,藕,3,偶,合也匹也二也對也諧也,ŋəuʔ
1961,藕,4,耦,耦耕也亦姓風俗通云宋卿華耦之後漢有侍中耦嘉,ŋəuʔ
1961,藕,5,髃,肩前髃也,ŋəuʔ
1961,藕,6,㼴,盎名,ŋəuʔ
1962,㨐,1,㨐,衣上擊也方垢切二,pəuʔ
1962,㨐,2,掊,擊也,pəuʔ
1963,㝅,1,㝅,乳也乃后切六,nəuʔ
1963,㝅,2,㳶,說文水也,nəuʔ
1963,㝅,3,陾,衆陾,nəuʔ
1963,㝅,4,𡝦,𡝦㛘女肥皃,nəuʔ
1963,㝅,5,啂,啂食物出新字林,nəuʔ
1963,㝅,6,𡭾,小皃,nəuʔ
1964,叜,1,叜,老叜蘇后切十五,səuʔ
1964,叜,2,叟,上同（叜‧老叜蘇后切十五）,səuʔ
1964,叜,3,𠊯,上同（叟‧上同（叜‧老叜蘇后切十五））亦從叟餘倣此,səuʔ
1964,叜,4,嗾,使犬聲,səuʔ
1964,叜,5,𠻛,上同（嗾‧使犬聲）,səuʔ
1964,叜,6,𥈃,瞽𥈃舜父,səuʔ
1964,叜,7,𧩮,𧩮訹誘辝,səuʔ
1964,叜,8,擻,抖擻舉也,səuʔ
1964,叜,9,藪,藪澤爾雅有十藪魯大野晉大陸秦楊陓宋孟諸楚雲夢吳越具區齊海隅燕昭余祁鄭圃田周焦護又十六斗曰藪,səuʔ
1964,叜,10,籔,漉米器也,səuʔ
1964,叜,11,𦖪,字林云聦揔名也,səuʔ
1964,叜,12,廀,廣雅云隈也,səuʔ
1964,叜,13,棷,薪也,səuʔ
1964,叜,14,駷,馬摇銜走又思隴切,səuʔ
1964,叜,15,操,車轂中空,səuʔ
1965,吼,1,吼,牛鳴呼后切七,həuʔ
1965,吼,2,吽,上同（吼‧牛鳴呼后切七）,həuʔ
1965,吼,3,呴,亦同（吽‧上同（吼‧牛鳴呼后切七））,həuʔ
1965,吼,4,㸸,夔牛子也,həuʔ
1965,吼,5,𤘽,上同（㸸‧夔牛子也）,həuʔ
1965,吼,6,蚼,蚍蜉名也又渠俱切,həuʔ
1965,吼,7,㖃,厚怒聲,həuʔ
1966,剖,1,剖,判也破也普后切五,pʰəuʔ
1966,剖,2,婄,婦人皃,pʰəuʔ
1966,剖,3,蔀,小席又音部,pʰəuʔ
1966,剖,4,䳝,䳝雀名,pʰəuʔ
1966,剖,5,䯽,髮皃,pʰəuʔ
1967,歐,1,歐,吐也或作嘔烏后切又烏侯切七,ʔəuʔ
1967,歐,2,嘔,上同（歐‧吐也或作嘔烏后切又烏侯切七）,ʔəuʔ
1967,歐,3,毆,毆擊也俗作敺,ʔəuʔ
1967,歐,4,㸸,特牛又吼口二音,ʔəuʔ
1967,歐,5,𠙶,山名在溧陽縣,ʔəuʔ
1967,歐,6,塸,聚沙,ʔəuʔ
1967,歐,7,䙔,㳄衣也又於侯切,ʔəuʔ
1968,塿,1,塿,培塿郎斗切十,ləuʔ
1968,塿,2,嘍,連嘍煩皃又力侯切,ləuʔ
1968,塿,3,簍,籠也周禮作簝,ləuʔ
1968,塿,4,甊,瓿甊甖,ləuʔ
1968,塿,5,𪍣,𪍴𪍣糫餅,ləuʔ
1968,塿,6,嶁,文字音義云山巓也,ləuʔ
1968,塿,7,㪹,斢㪹兵奪人物出新字林,ləuʔ
1968,塿,8,謱,謰謱小兒語又力侯切,ləuʔ
1968,塿,9,漊,溝通水漊▼漊字當删▲也,ləuʔ
1968,塿,10,䅹,耕畦,ləuʔ
1969,走,1,走,趨也子苟切又音奏一,tsəuʔ
1970,口,1,口,說文曰人所以言食也亦姓今同州有之苦后切九,kʰəuʔ
1970,口,2,扣,扣擊也亦作叩,kʰəuʔ
1970,口,3,㸸,犃㸸,kʰəuʔ
1970,口,4,𤘘,上同（㸸‧犃㸸）,kʰəuʔ
1970,口,5,釦,金飾,kʰəuʔ
1970,口,6,叩,叩頭,kʰəuʔ
1970,口,7,𧥣,先相𧥣可,kʰəuʔ
1970,口,8,𨙫,郷名,kʰəuʔ
1970,口,9,竘,健也又驅甫切,kʰəuʔ
1971,䕆,1,䕆,圎草褥也徒口切六,dəuʔ
1971,䕆,2,𨪐,酒器也或作鍮,dəuʔ
1971,䕆,3,𠁁,水盥皃也說文同上（𨪐‧酒器也或作鍮）,dəuʔ
1971,䕆,4,揄,揄引,dəuʔ
1971,䕆,5,𩿢,水鳥又他口切,dəuʔ
1971,䕆,6,襡,短衣,dəuʔ
1972,鯫,1,鯫,魚名一曰姓漢有鯫生又淺鯫小人仕垢切又士溝切一,dʒəuʔ
1973,趣,1,趣,趣馬書傳云趣馬掌馬之官也倉苟切又[七/士]屢切三,tsʰəuʔ
1973,趣,2,取,又七庾切,tsʰəuʔ
1973,趣,3,棷,棨也又側溝切,tsʰəuʔ
1974,黝,1,黝,黒也於糾切又於夷切七,ʔiəuʔ
1974,黝,2,怮,憂皃,ʔiəuʔ
1974,黝,3,䬀,䬀𩖴風聲又於柳切,ʔiəuʔ
1974,黝,4,蚴,蚴蟉龍皃,ʔiəuʔ
1974,黝,5,泑,崑崙山下澤也,ʔiəuʔ
1974,黝,6,眑,幽靜之皃,ʔiəuʔ
1974,黝,7,𣢜,愁皃,ʔiəuʔ
1975,糾,1,糾,督也恭也急也戾也俗作糺居黝切四,kiəuʔ
1975,糾,2,赳,武皃詩曰赳赳武夫,kiəuʔ
1975,糾,3,朻,爾雅曰朻者聊又居幽切,kiəuʔ
1975,糾,4,𨷺,[𨷺/鬮]鬮取皃,kiəuʔ
1976,蟉,1,蟉,蚴蟉龍皃渠黝切一,ɡiəuʔ
1977,寑,1,寑,室也臥也七稔切九,tsʰimʔ
1977,寑,2,𡪢,上同（寑‧室也臥也七稔切九）見說文,tsʰimʔ
1977,寑,3,寢,上同（𡪢‧上同（寑‧室也臥也七稔切九）見說文）見經典,tsʰimʔ
1977,寑,4,梫,木名桂也,tsʰimʔ
1977,寑,5,㾛,㾛痛又皃醜也,tsʰimʔ
1977,寑,6,𡬓,說文曰病臥也,tsʰimʔ
1977,寑,7,𦯈,覆也,tsʰimʔ
1977,寑,8,鋟,爪刻鏤版又子廉切,tsʰimʔ
1977,寑,9,䤐,小甜,tsʰimʔ
1978,朕,1,朕,我也秦始皇二十六年始爲天子之稱直稔切六,ɖimʔ
1978,朕,2,𦩗,[𦩗/𦩎],ɖimʔ
1978,朕,3,鰧,魚名似鰕赤文出廣雅,ɖimʔ
1978,朕,4,螣,螣蛇,ɖimʔ
1978,朕,5,栚,說文曰槌之橫者關西謂之㯢,ɖimʔ
1978,朕,6,顩,顩頥醜皃,ɖimʔ
1979,坅,1,坅,坎也丘甚切一,kʰimʔ
1980,廩,1,廩,倉有屋曰廩力稔切八,limʔ
1980,廩,2,㐭,上同（廩‧倉有屋曰廩力稔切八）,limʔ
1980,廩,3,懍,敬也畏也,limʔ
1980,廩,4,菻,菻蒿,limʔ
1980,廩,5,凜,寒凜,limʔ
1980,廩,6,顲,顲然作色皃,limʔ
1980,廩,7,𤎭,火舒,limʔ
1980,廩,8,癛,粟體,limʔ
1981,罧,1,罧,積柴取魚斯甚切二,simʔ
1981,罧,2,伈,伈伈恐皃,simʔ
1982,踸,1,踸,踸[踔/踔]行無常皃丑甚切三,ʈʰimʔ
1982,踸,2,鍖,鍖銋,ʈʰimʔ
1982,踸,3,䫖,䫖䫴自愞劣皃,ʈʰimʔ
1983,䤐,1,䤐,小甜也子朕切四,tsimʔ
1983,䤐,2,𡩻,漸也漬也又子鴆切,tsimʔ
1983,䤐,3,䭙,濕通上也,tsimʔ
1983,䤐,4,䐶,䐶脣病也,tsimʔ
1984,荏,1,荏,菜也又荏苒如甚切十四,ȵimʔ
1984,荏,2,飪,熟食,ȵimʔ
1984,荏,3,餁,上同（飪‧熟食）,ȵimʔ
1984,荏,4,䭃,亦同（餁‧上同（飪‧熟食））又玉篇云飽也,ȵimʔ
1984,荏,5,稔,年也亦歳熟廣雅曰稔秋穀熟也,ȵimʔ
1984,荏,6,栠,木弱皃,ȵimʔ
1984,荏,7,恁,念也,ȵimʔ
1984,荏,8,袵,文字音義云臥席也,ȵimʔ
1984,荏,9,䏕,肉汁,ȵimʔ
1984,荏,10,䇮,字書云單席,ȵimʔ
1984,荏,11,棯,果木名爾雅云還味棯棗,ȵimʔ
1984,荏,12,𢆉,稍甚,ȵimʔ
1984,荏,13,銋,[𩜱餁/鍖銋],ȵimʔ
1984,荏,14,腍,味好,ȵimʔ
1985,枕,1,枕,枕席又姓出下邳章荏切又之賃切三,tɕimʔ
1985,枕,2,䪴,頭骨後,tɕimʔ
1985,枕,3,䫬,頭銳長也,tɕimʔ
1986,沈,1,沈,國名古作邥亦姓出吳興本自周文王第十子聃季食采於沈即汝南平輿沈亭是也子孫以國爲氏式[任/荏]切又丈林切十四,ɕimʔ
1986,沈,2,邥,古文（沈‧國名古作邥亦姓出吳興本自周文王第十子聃季食采於沈即汝南平輿沈亭是也子孫以國爲氏式[任/荏]切又丈林切十四）,ɕimʔ
1986,沈,3,宷,說文曰悉也知寀諟也,ɕimʔ
1986,沈,4,審,詳審也說文同上（宷‧說文曰悉也知寀諟也）亦姓漢有辟陽侯審食其,ɕimʔ
1986,沈,5,㰂,木名山海經云煑其汁味甘可爲酒,ɕimʔ
1986,沈,6,瞫,竊視又姓後漢書云武落鍾離山有黒穴出四姓瞫氏相氏樊氏鄭氏也,ɕimʔ
1986,沈,7,諗,吿也謀也深諌也又如甚切,ɕimʔ
1986,沈,8,䰼,大魚,ɕimʔ
1986,沈,9,魫,魚子,ɕimʔ
1986,沈,10,淰,淰㴸水動也禮運曰龍以爲畜故魚鮪不淰淰之言閃也,ɕimʔ
1986,沈,11,㜤,志下,ɕimʔ
1986,沈,12,䀢,瞚也,ɕimʔ
1986,沈,13,𩶇,大魚,ɕimʔ
1986,沈,14,𧀯,草名,ɕimʔ
1987,葚,1,葚,說文曰桑實也食荏切二,ʑimʔ
1987,葚,2,𣞵,上同（葚‧說文曰桑實也食荏切二）俗又作椹椹本音砧,ʑimʔ
1988,甚,1,甚,劇過也說文曰尤安樂也常枕切二,dʑimʔ
1988,甚,2,訦,信也又市林切,dʑimʔ
1989,瀋,1,瀋,汁也昌枕切一,tɕʰimʔ
1990,墋,1,墋,土也初朕切三,tʃʰimʔ
1990,墋,2,醦,酢甚,tʃʰimʔ
1990,墋,3,磣,食有沙磣,tʃʰimʔ
1991,拰,1,拰,拰搦尼凜切一,ɳimʔ
1992,噤,1,噤,寒而口閉渠飲切四,ɡimʔ
1992,噤,2,䫴,切齒怒也,ɡimʔ
1992,噤,3,凚,玉篇云寒極也,ɡimʔ
1992,噤,4,唫,說文云口急也,ɡimʔ
1993,錦,1,錦,釋名曰錦金也作之用功重其價如金故字從金帛居飲切一,kimʔ
1994,蕈,1,蕈,菌生木上慈荏切一,dzimʔ
1995,僸,1,僸,仰頭皃牛錦切又音禁二,ŋimʔ
1995,僸,2,趛,低頭疾行,ŋimʔ
1996,㾕,1,㾕,寒病踈錦切三,ʃimʔ
1996,㾕,2,瘮,上同（㾕‧寒病踈錦切三）,ʃimʔ
1996,㾕,3,槮,木實名也,ʃimʔ
1997,稟,1,稟,供穀又與也筆錦切一,pimʔ
1998,㱃,1,㱃,說文曰歠也於錦切三,ʔimʔ
1998,㱃,2,飲,上同（㱃‧說文曰歠也於錦切三）,ʔimʔ
1998,㱃,3,𤃷,大水至又於感切,ʔimʔ
1999,品,1,品,官品又類也衆庶也式也法也二口則生訟三口乃能品量又姓出何氏姓苑丕飲切一,pʰimʔ
2000,𩖄,1,𩖄,𩒣𩖄醜皃欽錦切二,kʰimʔ
2000,𩖄,2,顉,曲頥之皃又五感切,kʰimʔ
2001,廞,1,廞,[大喪囊/大喪廞裘也]也許錦切又羲今切一,himʔ
2002,戡,1,戡,[小/少]斫也張甚切又音堪二,ʈimʔ
2002,戡,2,㱽,深擊說文曰下擊上也,ʈimʔ
2003,潭,1,潭,潭濼水動摇皃以荏切又徒南切一,jimʔ
2004,𩒣,1,𩒣,𩒣𩖄醜皃士㾕切一,dʒimʔ
2005,感,1,感,動也古禫切十一,kəmʔ
2005,感,2,𥸡,竹名亦作篢,kəmʔ
2005,感,3,鱤,魚名,kəmʔ
2005,感,4,灝,豆汁,kəmʔ
2005,感,5,贑,水名在南康又音紺,kəmʔ
2005,感,6,䤗,酒味[滛/淫]也,kəmʔ
2005,感,7,贛,水名在豫章,kəmʔ
2005,感,8,㔶,方言云箱類又云覆頭也又音貢,kəmʔ
2005,感,9,𧆐,薏苡,kəmʔ
2005,感,10,䃭,石篋見封禪議,kəmʔ
2005,感,11,灨,水名,kəmʔ
2006,禫,1,禫,除服祭名徒感切十六,dəmʔ
2006,禫,2,䊤,[糝/糣]䊤滓也,dəmʔ
2006,禫,3,䨢,䨢䨴雲皃,dəmʔ
2006,禫,4,黮,黭黮雲黒又他感切,dəmʔ
2006,禫,5,窞,坎傍入也易曰入于坎窞,dəmʔ
2006,禫,6,髧,髮垂,dəmʔ
2006,禫,7,萏,菡萏荷花未舒,dəmʔ
2006,禫,8,𧂄,上同（萏‧菡萏荷花未舒）,dəmʔ
2006,禫,9,倓,安也,dəmʔ
2006,禫,10,𥥦,竈突說文深也,dəmʔ
2006,禫,11,𧡪,徐視,dəmʔ
2006,禫,12,醰,長味,dəmʔ
2006,禫,13,嘾,莊子曰大甘而嘾說文曰含深也,dəmʔ
2006,禫,14,贉,買物先入直也,dəmʔ
2006,禫,15,譚,大也又姓,dəmʔ
2006,禫,16,𣛱,木名,dəmʔ
2007,晻,1,晻,晻藹暗也冥也烏感切九,ʔəmʔ
2007,晻,2,黭,黭黮,ʔəmʔ
2007,晻,3,揞,手覆,ʔəmʔ
2007,晻,4,唵,手進食也,ʔəmʔ
2007,晻,5,隌,隌闇,ʔəmʔ
2007,晻,6,罯,魚網,ʔəmʔ
2007,晻,7,黤,靑黒色也,ʔəmʔ
2007,晻,8,㞄,㞄跛又蹇也,ʔəmʔ
2007,晻,9,𤃷,大水至,ʔəmʔ
2008,腩,1,腩,煑肉奴感切六,nəmʔ
2008,腩,2,湳,水名在西河又姓,nəmʔ
2008,腩,3,䈒,竹弱,nəmʔ
2008,腩,4,𦐃,羽弱,nəmʔ
2008,腩,5,揇,揇搦,nəmʔ
2008,腩,6,萳,草長弱皃,nəmʔ
2009,襑,1,襑,衣大他感切五,tʰəmʔ
2009,襑,2,𥁺,[𥁺/𧖺]𥁺醢亦作醓,tʰəmʔ
2009,襑,3,䏙,肉汁,tʰəmʔ
2009,襑,4,嗿,衆聲,tʰəmʔ
2009,襑,5,黮,黭黮黒也又徒感切,tʰəmʔ
2010,歜,1,歜,昌蒲𦵔徂感切四,dzəmʔ
2010,歜,2,㣅,弓弦㣅又作𢏵,dzəmʔ
2010,歜,3,䰼,大魚又才枕切,dzəmʔ
2010,歜,4,㔆,[⿰羌刂/𠞊]㔆又割翦出也,dzəmʔ
2011,慘,1,慘,慘慼也說文毒也七感切八,tsʰəmʔ
2011,慘,2,憯,痛也,tsʰəmʔ
2011,慘,3,朁,說文會也,tsʰəmʔ
2011,慘,4,黲,暗色說文曰淺靑黒也又倉敢切,tsʰəmʔ
2011,慘,5,㜗,說文婪也,tsʰəmʔ
2011,慘,6,傪,好皃又音平聲,tsʰəmʔ
2011,慘,7,噆,銜也又子盍切,tsʰəmʔ
2011,慘,8,䫩,顉䫩搖頭又素慘切,tsʰəmʔ
2012,顉,1,顉,顉䫩五感切三,ŋəmʔ
2012,顉,2,㜝,含怒皃,ŋəmʔ
2012,顉,3,嵁,嵁崿山形,ŋəmʔ
2013,昝,1,昝,姓也子感切三,tsəmʔ
2013,昝,2,寁,速也,tsəmʔ
2013,昝,3,撍,手動,tsəmʔ
2014,糂,1,糂,羹糂墨子曰孔子厄陳藜羹不糂也或作糝桑感切八,səmʔ
2014,糂,2,糝,上同（糂‧羹糂墨子曰孔子厄陳藜羹不糂也或作糝桑感切八）,səmʔ
2014,糂,3,糣,糣䊤滓也,səmʔ
2014,糂,4,𢕕,顉𢕕,səmʔ
2014,糂,5,㧲,撼㧲摇動也,səmʔ
2014,糂,6,槮,郭璞云叢木於水中魚寒入其裏因以箔取之,səmʔ
2014,糂,7,䫩,顉䫩摇頭皃,səmʔ
2014,糂,8,䊉,蜜藏木𤓰,səmʔ
2015,坎,1,坎,險也陷也又小罍也形似壼苦感切十,kʰəmʔ
2015,坎,2,歁,食未飽也,kʰəmʔ
2015,坎,3,惂,憂困也又恨也,kʰəmʔ
2015,坎,4,輡,輡𨎹車行不平,kʰəmʔ
2015,坎,5,錎,字書云瑣連環也,kʰəmʔ
2015,坎,6,轗,轗軻多迍,kʰəmʔ
2015,坎,7,埳,埳陷,kʰəmʔ
2015,坎,8,顑,顑顲瘦也,kʰəmʔ
2015,坎,9,竷,舞曲名,kʰəmʔ
2015,坎,10,臽,小穽名也,kʰəmʔ
2016,頷,1,頷,漢書曰班超虎頭燕頷說文曰面黃也胡感切十六,ɦəmʔ
2016,頷,2,頜,說文曰顄也,ɦəmʔ
2016,頷,3,𡣊,[𡣊/㜝]𡣊害,ɦəmʔ
2016,頷,4,撼,撼動也,ɦəmʔ
2016,頷,5,淊,水和泥或作涵,ɦəmʔ
2016,頷,6,菡,菡萏,ɦəmʔ
2016,頷,7,欿,欲得,ɦəmʔ
2016,頷,8,蜭,爾雅云蜭毛蠹,ɦəmʔ
2016,頷,9,涵,水入船又胡南切,ɦəmʔ
2016,頷,10,肣,牛腹又音含,ɦəmʔ
2016,頷,11,𢎘,說文曰嘾也草木之華未發函然象形,ɦəmʔ
2016,頷,12,𢇞,𢇞嘾乳汁狀出莊子,ɦəmʔ
2016,頷,13,𢃗,壅耳,ɦəmʔ
2016,頷,14,莟,花開,ɦəmʔ
2016,頷,15,顄,頥也又胡南切,ɦəmʔ
2016,頷,16,𡻡,𡻡崿,ɦəmʔ
2017,壈,1,壈,坎壈盧感切八,ləmʔ
2017,壈,2,燣,黃焦[-/色],ləmʔ
2017,壈,3,𨎹,[輅/輡]𨎹,ləmʔ
2017,壈,4,浨,藏梨汁也出字林,ləmʔ
2017,壈,5,醂,桃𦵔,ləmʔ
2017,壈,6,顲,面黃醜說火曰面顑顲也又力稔切,ləmʔ
2017,壈,7,𠓭,愁皃,ləmʔ
2017,壈,8,漤,鹽漬果,ləmʔ
2018,黕,1,黕,滓垢也黒也都感切十,təmʔ
2018,黕,2,耽,[耽/眈]虎視又丁含切,təmʔ
2018,黕,3,𡖓,玉篇云多也又丁含切,təmʔ
2018,黕,4,衴,埤蒼云被縁也,təmʔ
2018,黕,5,䪴,顲䪴醜也,təmʔ
2018,黕,6,丼,姓也,təmʔ
2018,黕,7,瓭,瓦屬,təmʔ
2018,黕,8,抌,刺也擊也▼也又音由四字當删▲,təmʔ
2018,黕,9,䉞,箱屬又作𥴶,təmʔ
2018,黕,10,𥴶,上同（䉞‧箱屬又作𥴶）,təmʔ
2019,䫲,1,䫲,食不飽呼唵切一,həmʔ
2020,敢,1,敢,勇也犯也說文作𠭖進取也古覽切七,kɑmʔ
2020,敢,2,𠭖,上同（敢‧勇也犯也說文作𠭖進取也古覽切七）,kɑmʔ
2020,敢,3,𣪏,籀文,kɑmʔ
2020,敢,4,𢽤,古文（𣪏‧籀文）,kɑmʔ
2020,敢,5,橄,橄欖果木名出交阯,kɑmʔ
2020,敢,6,澉,澉䭕[-/食]無味,kɑmʔ
2020,敢,7,䇞,竹名實中,kɑmʔ
2021,㶒,1,㶒,果決勇也賞敢切一,ɕɑmʔ
2022,覽,1,覽,視也又姓何氏姓苑云彭城人盧敢切六,lɑmʔ
2022,覽,2,爁,火爁,lɑmʔ
2022,覽,3,擥,手擥取,lɑmʔ
2022,覽,4,攬,上同（擥‧手擥取）,lɑmʔ
2022,覽,5,欖,橄欖,lɑmʔ
2022,覽,6,罱,罱網,lɑmʔ
2023,𦵹,1,𦵹,說文曰雚之初生一名薍一名鵻吐敢切八,tʰɑmʔ
2023,𦵹,2,菼,上同（𦵹‧說文曰雚之初生一名薍一名鵻吐敢切八）,tʰɑmʔ
2023,𦵹,3,緂,靑黃色說文充三切白鮮衣皃,tʰɑmʔ
2023,𦵹,4,𤎥,上同（緂‧靑黃色說文充三切白鮮衣皃）,tʰɑmʔ
2023,𦵹,5,毯,毛席,tʰɑmʔ
2023,𦵹,6,𦃖,毳衣說文曰帛騅色也引詩曰毳衣如𦃖,tʰɑmʔ
2023,𦵹,7,裧,俗（𦃖‧毳衣說文曰帛騅色也引詩曰毳衣如𦃖）,tʰɑmʔ
2023,𦵹,8,𠪚,𠪚崯也又五今切,tʰɑmʔ
2024,膽,1,膽,肝膽都敢切六,tɑmʔ
2024,膽,2,紞,冕前垂也說文曰冕冠塞耳者,tɑmʔ
2024,膽,3,䃫,石䃫藥名出玉篇,tɑmʔ
2024,膽,4,黵,大汚垢黒,tɑmʔ
2024,膽,5,䒞,𧂇䒞藩又音沈,tɑmʔ
2024,膽,6,𪆻,應[福/禍]鳥名,tɑmʔ
2025,噉,1,噉,噉食或作啖又姓前秦録有將軍噉鐵徒敢切八,dɑmʔ
2025,噉,2,啖,上同（噉‧噉食或作啖又姓前秦録有將軍噉鐵徒敢切八）,dɑmʔ
2025,噉,3,啗,亦同（啖‧上同（噉‧噉食或作啖又姓前秦録有將軍噉鐵徒敢切八））,dɑmʔ
2025,噉,4,澹,澹淡水皃淡音琰又恬靜又徒濫切,dɑmʔ
2025,噉,5,𥲄,竹名,dɑmʔ
2025,噉,6,淡,淊淡水滿皃又薄味也又徒濫切,dɑmʔ
2025,噉,7,憺,安緩又徒濫切,dɑmʔ
2025,噉,8,惔,上同（憺‧安緩又徒濫切）,dɑmʔ
2026,黲,1,黲,日暗色倉敢切一,tsʰɑmʔ
2027,㛧,1,㛧,郷名在河東徛氏縣亦作[⿰女部/⿰女⿱山口]謨敢切二,mɑmʔ
2027,㛧,2,𩛎,吳人呼哺兒也,mɑmʔ
2028,䭕,1,䭕,澉䭕子敢切一,tsɑmʔ
2029,槧,1,槧,削版牘才敢切又七廉切七豔切四,dzɑmʔ
2029,槧,2,鏨,鏨鑿也又音慙,dzɑmʔ
2029,槧,3,嵌,開張山皃出蒼頡篇,dzɑmʔ
2029,槧,4,㟛,上同（嵌‧開張山皃出蒼頡篇）,dzɑmʔ
2030,喊,1,喊,聲也呼覽切四,hɑmʔ
2030,喊,2,嚂,上同（喊‧聲也呼覽切四）,hɑmʔ
2030,喊,3,𡒓,𡒓土地之堅也,hɑmʔ
2030,喊,4,㯺,上同（𡒓‧𡒓土地之堅也）周禮注云強㯺地之堅者又音檻,hɑmʔ
